Customer ID,Gender,Age,Annual Income,Spending Score
11813,Male,56,159785,26
11814,Male,59,61418,96
11815,Female,70,145707,84
11816,Male,40,82312,42
11817,Female,69,116437,41
11818,Female,33,98332,43
11819,Female,24,103864,60
11820,Male,53,129720,87
11821,Female,40,124700,96
11822,Male,80,179651,72
11823,Male,39,23432,18
11824,Male,75,121234,42
11825,Female,30,110422,22
11826,Female,23,56526,2
11827,Male,35,68489,52
11828,Male,51,82317,65
11829,Male,49,187255,76
11830,Female,81,196657,55
11831,Female,62,48902,98
11832,Female,39,91197,97
11833,Female,38,58854,21
11834,Female,89,177237,81
11835,Male,33,169302,13
11836,Male,37,24943,67
11837,Female,72,89321,67
11838,Male,36,104117,24
11839,Female,21,74241,54
11840,Female,55,171449,92
11841,Male,65,179167,33
11842,Male,39,78256,46
11843,Female,83,87096,74
11844,Male,60,97216,100
11845,Female,30,169368,84
11846,Female,24,176332,90
11847,Male,85,147812,25
11848,Female,72,195763,30
11849,Female,78,40763,44
11850,Male,20,81845,30
11851,Male,27,155070,32
11852,Female,25,31294,34
11853,Female,84,190681,63
11854,Female,61,173805,29
11855,Female,66,108920,51
11856,Male,69,83171,13
11857,Male,67,146082,95
11858,Female,22,168712,43
11859,Male,34,169358,8
11860,Male,60,86987,63
11861,Female,61,47253,89
11862,Male,87,108702,7
11863,Female,60,175647,100
11864,Male,46,141133,85
11865,Female,46,38576,98
11866,Male,84,183759,13
11867,Male,85,98494,45
11868,Male,84,104109,10
11869,Female,44,20523,14
11870,Male,28,51280,82
11871,Female,66,123043,84
11872,Female,64,88754,91
11873,Female,79,168841,77
11874,Female,65,155054,16
11875,Female,69,28770,2
11876,Male,68,114751,95
11877,Male,89,170071,90
11878,Male,65,106072,29
11879,Female,50,195053,21
11880,Male,88,97358,85
11881,Female,45,67993,53
11882,Male,88,87720,23
11883,Female,78,110377,55
11884,Male,70,88078,88
11885,Female,77,46473,37
11886,Male,26,179006,45
11887,Female,19,60638,10
11888,Male,65,147477,21
11889,Female,29,49570,54
11890,Male,82,168750,72
11891,Male,54,125335,100
11892,Female,61,33281,16
11893,Female,44,166156,4
11894,Female,79,120696,90
11895,Male,70,84508,43
11896,Male,61,178582,36
11897,Male,47,177032,97
11898,Female,27,59810,31
11899,Male,78,31133,36
11900,Female,19,190097,8
11901,Male,89,50896,85
11902,Female,33,147458,7
11903,Female,80,32165,26
11904,Male,67,75155,61
11905,Male,50,163078,13
11906,Female,90,58788,73
11907,Male,85,108154,63
11908,Male,33,51520,46
11909,Female,51,80546,75
11910,Female,23,142802,37
11911,Male,39,40482,43
11912,Male,33,164716,65
11913,Male,32,34769,58
11914,Male,55,136353,20
11915,Female,37,135399,42
11916,Female,45,162345,47
11917,Female,88,128026,10
11918,Female,26,154024,91
11919,Male,80,122636,99
11920,Male,44,56112,55
11921,Female,32,48281,35
11922,Female,33,22449,43
11923,Male,86,116919,19
11924,Female,54,101126,17
11925,Male,63,74870,95
11926,Female,88,185467,32
11927,Female,18,115540,92
11928,Female,37,90674,2
11929,Female,32,103827,71
11930,Female,56,87453,32
11931,Female,35,52147,36
11932,Male,21,125928,65
11933,Female,70,184961,50
11934,Male,30,25065,67
11935,Female,65,136198,5
11936,Male,82,104849,36
11937,Female,21,192240,73
11938,Male,52,122258,1
11939,Female,61,141874,46
11940,Male,29,116948,32
11941,Female,53,104843,76
11942,Female,42,72845,56
11943,Male,55,99278,62
11944,Female,53,125375,82
11945,Female,83,113192,79
11946,Female,57,33917,20
11947,Female,53,172866,10
11948,Female,65,117574,52
11949,Female,88,143631,66
11950,Female,27,179932,35
11951,Male,73,89756,31
11952,Female,67,72412,13
11953,Female,42,33706,33
11954,Female,67,64446,93
11955,Female,67,26991,62
11956,Male,26,82271,2
11957,Male,71,79731,10
11958,Female,33,180165,36
11959,Male,49,70909,50
11960,Female,50,171544,37
11961,Female,71,166183,94
11962,Male,30,176553,11
11963,Female,76,22194,12
11964,Male,79,29397,78
11965,Female,24,34050,67
11966,Male,90,181990,65
11967,Male,58,101429,10
11968,Female,56,196558,78
11969,Male,27,177363,53
11970,Female,37,40580,71
11971,Female,49,38456,33
11972,Male,67,119717,79
11973,Male,74,139379,20
11974,Male,24,90135,63
11975,Female,21,41935,44
11976,Male,35,108771,51
11977,Female,78,180936,1
11978,Male,30,103702,49
11979,Female,55,130487,39
11980,Female,68,54771,30
11981,Female,81,160694,64
11982,Female,63,23152,25
11983,Female,32,197019,83
11984,Male,61,172849,5
11985,Male,61,137100,27
11986,Female,63,104018,27
11987,Male,90,143895,96
11988,Female,30,58399,63
11989,Female,47,22657,65
11990,Male,21,49320,75
11991,Male,18,190705,91
11992,Male,80,96118,21
11993,Female,22,72925,52
11994,Male,32,149132,4
11995,Male,64,169613,44
11996,Male,72,137967,53
11997,Male,88,22715,68
11998,Female,41,189634,61
11999,Male,27,187945,21
12000,Male,29,128568,11
12001,Female,48,188371,14
12002,Male,33,126719,60
12003,Male,28,73785,2
12004,Male,37,105204,66
12005,Male,55,46205,33
12006,Female,74,148416,7
12007,Female,36,161836,37
12008,Female,87,70828,51
12009,Male,29,23112,35
12010,Male,42,111628,21
12011,Male,64,54276,51
12012,Male,59,58845,59
12013,Female,62,193650,37
12014,Female,59,143342,90
12015,Male,56,197691,37
12016,Male,57,192603,34
12017,Female,22,54200,86
12018,Male,78,59623,40
12019,Male,58,165691,100
12020,Male,20,52121,31
12021,Male,60,118265,12
12022,Male,36,26705,40
12023,Male,74,105191,90
12024,Female,42,96732,97
12025,Female,65,141561,52
12026,Male,57,34893,68
12027,Female,50,153964,47
12028,Female,40,150713,18
12029,Female,55,60437,61
12030,Male,45,34549,85
12031,Female,25,193573,29
12032,Male,68,144032,26
12033,Male,81,65270,5
12034,Male,47,141579,87
12035,Male,61,101577,53
12036,Male,44,23446,72
12037,Male,41,150062,69
12038,Male,80,179282,58
12039,Female,55,199614,55
12040,Female,28,159058,19
12041,Male,35,20912,3
12042,Female,45,93658,100
12043,Male,63,192343,9
12044,Male,63,73785,40
12045,Male,22,73333,24
12046,Female,70,199547,41
12047,Male,72,84239,79
12048,Female,80,78920,53
12049,Male,51,47836,100
12050,Female,35,196723,76
12051,Male,68,110679,68
12052,Male,50,21994,45
12053,Female,31,118283,50
12054,Female,70,195190,34
12055,Female,65,49263,83
12056,Male,65,39486,55
12057,Male,20,110242,48
12058,Male,22,117912,36
12059,Male,51,187436,45
12060,Female,30,189461,86
12061,Female,51,193850,39
12062,Female,51,41257,57
12063,Female,50,55256,92
12064,Female,38,170279,40
12065,Female,30,158705,91
12066,Male,37,104728,44
12067,Female,64,168624,37
12068,Female,18,157898,84
12069,Male,22,183378,65
12070,Male,26,135506,78
12071,Male,82,37381,45
12072,Female,60,46450,54
12073,Male,39,158410,48
12074,Female,70,174278,5
12075,Female,57,196185,48
12076,Female,61,95125,3
12077,Female,39,35860,27
12078,Female,44,165723,27
12079,Male,71,119180,31
12080,Male,51,120782,75
12081,Female,84,117165,82
12082,Male,70,182796,79
12083,Male,41,80971,95
12084,Female,62,194558,92
12085,Male,28,78137,14
12086,Male,35,98139,100
12087,Female,22,83696,8
12088,Male,26,46235,50
12089,Female,30,134115,60
12090,Male,28,31441,52
12091,Female,84,176340,50
12092,Female,51,192263,70
12093,Female,75,187196,61
12094,Female,68,189200,53
12095,Male,22,104678,66
12096,Male,29,28575,35
12097,Female,36,127359,57
12098,Female,18,167578,52
12099,Male,64,94168,18
12100,Male,18,186757,41
12101,Male,68,155387,28
12102,Female,75,28949,71
12103,Male,78,45548,2
12104,Male,56,135556,15
12105,Female,60,46869,83
12106,Female,89,183174,85
12107,Male,29,152347,42
12108,Male,18,156296,65
12109,Male,42,45783,39
12110,Female,43,36272,1
12111,Female,46,75011,52
12112,Female,87,167852,55
12113,Female,86,66945,25
12114,Female,41,46200,79
12115,Female,28,47021,10
12116,Female,68,78877,36
12117,Female,82,139868,20
12118,Male,50,83716,53
12119,Male,47,170236,72
12120,Female,33,103846,23
12121,Male,30,191201,15
12122,Male,80,52854,62
12123,Male,43,80208,18
12124,Female,66,99087,30
12125,Male,50,56039,31
12126,Female,42,196234,46
12127,Male,30,38986,93
12128,Female,48,116714,47
12129,Male,23,74068,42
12130,Male,38,116821,77
12131,Female,53,88746,35
12132,Male,74,50910,10
12133,Female,55,188205,64
12134,Female,72,155516,78
12135,Female,88,192831,11
12136,Male,64,130780,82
12137,Male,35,86497,86
12138,Male,22,95043,32
12139,Male,48,180215,98
12140,Female,83,128097,77
12141,Male,90,47073,77
12142,Male,35,42185,8
12143,Male,48,137233,95
12144,Male,42,22615,31
12145,Female,80,170163,26
12146,Female,68,43701,18
12147,Female,31,38068,99
12148,Female,20,60979,15
12149,Female,89,156438,17
12150,Female,19,75994,70
12151,Male,29,82685,8
12152,Female,84,177265,97
12153,Male,29,35798,9
12154,Female,63,173219,99
12155,Male,88,181493,69
12156,Female,42,122218,17
12157,Female,39,163878,66
12158,Female,58,47129,85
12159,Female,21,91347,35
12160,Male,63,186801,95
12161,Female,65,148086,38
12162,Male,32,24075,27
12163,Male,85,57622,25
12164,Female,56,86042,30
12165,Female,50,45761,36
12166,Female,76,40534,74
12167,Female,30,195227,28
12168,Female,54,88156,65
12169,Female,32,121401,1
12170,Female,85,70105,27
12171,Female,29,138186,67
12172,Male,75,178726,22
12173,Male,57,67486,86
12174,Female,37,27945,96
12175,Male,69,58346,9
12176,Male,56,147191,48
12177,Male,62,74507,85
12178,Female,88,86530,91
12179,Male,66,105099,36
12180,Male,41,64695,32
12181,Female,49,133992,84
12182,Male,39,82962,46
12183,Female,46,98093,17
12184,Female,68,27634,48
12185,Male,60,55284,68
12186,Male,35,128249,69
12187,Male,56,20861,49
12188,Male,23,191309,96
12189,Male,63,71713,52
12190,Male,62,107562,54
12191,Male,62,108907,81
12192,Female,21,169421,68
12193,Male,60,161187,65
12194,Female,87,173753,73
12195,Female,49,140108,21
12196,Male,24,97490,57
12197,Female,62,59932,23
12198,Female,31,96836,39
12199,Male,32,171069,34
12200,Male,66,80098,29
12201,Male,52,62185,92
12202,Male,41,41612,55
12203,Female,75,147636,95
12204,Male,88,121947,68
12205,Male,54,176876,72
12206,Female,71,135959,5
12207,Male,70,115638,58
12208,Female,78,66458,75
12209,Male,78,28057,72
12210,Female,62,46342,20
12211,Male,43,79352,5
12212,Male,70,55828,99
12213,Male,59,40455,29
12214,Male,31,78271,33
12215,Male,69,171739,99
12216,Female,18,62498,96
12217,Female,85,144483,3
12218,Female,52,128879,63
12219,Female,61,35388,25
12220,Male,31,75231,90
12221,Male,61,30616,23
12222,Male,42,103474,70
12223,Male,42,31439,48
12224,Female,65,90707,7
12225,Male,62,50395,6
12226,Male,79,67298,77
12227,Female,39,163657,87
12228,Male,37,159264,58
12229,Female,54,163478,27
12230,Male,74,149926,94
12231,Female,79,60187,72
12232,Male,46,84170,56
12233,Female,34,187124,65
12234,Male,78,186202,27
12235,Female,87,59816,3
12236,Female,47,183577,70
12237,Male,71,165695,59
12238,Female,74,82310,56
12239,Male,61,46458,89
12240,Female,34,42223,57
12241,Female,37,115431,13
12242,Female,88,183726,55
12243,Female,54,37516,98
12244,Female,72,33966,95
12245,Male,75,163987,79
12246,Female,81,132992,82
12247,Female,36,70986,36
12248,Male,24,20956,39
12249,Female,30,177435,67
12250,Male,45,25421,26
12251,Female,50,119700,90
12252,Female,74,94158,49
12253,Female,71,176437,81
12254,Female,46,70448,63
12255,Male,64,178588,28
12256,Male,54,40001,6
12257,Female,32,23422,3
12258,Male,68,151594,90
12259,Male,69,61108,18
12260,Male,51,158313,38
12261,Female,46,110351,20
12262,Male,63,159121,57
12263,Female,79,57980,64
12264,Male,61,37235,89
12265,Female,20,86916,4
12266,Male,79,158165,71
12267,Male,66,68941,68
12268,Male,52,156148,16
12269,Male,38,111323,68
12270,Male,49,53749,6
12271,Male,39,189837,93
12272,Female,57,48922,17
12273,Female,81,32715,83
12274,Male,45,98413,36
12275,Female,41,96180,6
12276,Male,34,69331,51
12277,Male,64,191266,17
12278,Male,67,78892,5
12279,Male,71,104309,23
12280,Male,27,84540,51
12281,Male,47,117921,17
12282,Male,63,189898,63
12283,Male,27,99730,80
12284,Female,31,184210,1
12285,Male,90,138748,73
12286,Female,89,120878,81
12287,Female,73,50094,25
12288,Female,58,98610,59
12289,Male,74,167715,84
12290,Female,54,139844,42
12291,Male,84,186756,82
12292,Female,81,56274,29
12293,Male,57,32756,90
12294,Female,19,111580,26
12295,Female,90,62498,15
12296,Male,26,76641,56
12297,Male,76,94320,9
12298,Female,32,66278,48
12299,Male,45,50081,26
12300,Female,24,95861,9
12301,Male,75,150613,87
12302,Male,53,189201,55
12303,Male,57,197384,14
12304,Female,38,189589,59
12305,Male,45,166354,84
12306,Male,31,137494,84
12307,Female,73,182890,56
12308,Male,63,116158,30
12309,Male,54,98072,53
12310,Female,62,46729,16
12311,Male,34,100650,41
12312,Female,72,154337,70
12313,Female,23,150707,23
12314,Female,86,87745,94
12315,Male,39,167584,9
12316,Female,62,191899,6
12317,Female,23,41646,67
12318,Female,36,122256,5
12319,Male,32,73221,24
12320,Male,60,74014,80
12321,Female,73,144673,25
12322,Female,20,157189,100
12323,Male,44,175945,93
12324,Female,68,145285,38
12325,Male,64,116438,82
12326,Female,34,97713,8
12327,Female,62,44204,15
12328,Male,67,118559,51
12329,Female,81,135179,27
12330,Male,26,150778,70
12331,Female,46,172391,79
12332,Male,86,22633,89
12333,Male,19,22603,72
12334,Male,39,30109,40
12335,Male,48,158879,80
12336,Female,68,97819,32
12337,Female,41,178481,32
12338,Female,48,60444,32
12339,Male,82,77476,94
12340,Male,42,139323,73
12341,Female,65,162458,31
12342,Female,77,58300,87
12343,Male,32,127297,30
12344,Male,83,81109,26
12345,Female,46,105021,39
12346,Male,71,62785,98
12347,Female,36,167243,63
12348,Female,42,153975,47
12349,Female,19,47193,39
12350,Male,29,189574,83
12351,Male,32,83547,68
12352,Male,45,115132,68
12353,Male,84,64211,53
12354,Female,67,159302,30
12355,Female,83,177506,54
12356,Female,30,183007,33
12357,Female,70,149193,68
12358,Male,40,40483,15
12359,Female,21,23690,42
12360,Male,74,138599,39
12361,Male,46,57752,44
12362,Female,40,174284,69
12363,Male,75,98818,73
12364,Female,28,37609,53
12365,Female,43,149845,37
12366,Female,61,86860,75
12367,Female,35,130362,30
12368,Female,43,113067,11
12369,Female,83,101057,51
12370,Female,85,64006,46
12371,Female,18,186879,69
12372,Female,77,192861,11
12373,Male,76,70870,3
12374,Male,56,115637,70
12375,Female,87,96832,25
12376,Female,80,169316,31
12377,Female,54,158954,66
12378,Female,80,173475,21
12379,Female,33,191055,62
12380,Male,71,33634,42
12381,Female,63,103994,75
12382,Female,39,120373,48
12383,Male,63,94382,29
12384,Female,31,73664,65
12385,Male,19,158848,36
12386,Male,74,53723,34
12387,Female,64,96214,68
12388,Female,33,197101,34
12389,Male,84,123735,91
12390,Female,60,92451,11
12391,Female,36,74794,22
12392,Female,19,48486,45
12393,Female,75,21288,13
12394,Female,45,131078,17
12395,Female,27,99085,4
12396,Female,80,103428,40
12397,Male,59,195842,65
12398,Male,54,167541,21
12399,Female,89,26388,90
12400,Female,49,136930,81
12401,Male,90,98652,57
12402,Female,90,38467,83
12403,Female,64,123155,11
12404,Female,77,152530,75
12405,Female,51,164810,51
12406,Female,66,117553,40
12407,Female,45,117855,48
12408,Male,26,158455,74
12409,Female,39,162754,96
12410,Female,82,27447,78
12411,Male,40,97029,4
12412,Female,84,76301,14
12413,Female,29,57541,16
12414,Male,32,28054,13
12415,Female,43,118924,7
12416,Male,64,124253,24
12417,Female,83,162423,6
12418,Male,68,88998,80
12419,Male,89,189130,29
12420,Male,32,66380,80
12421,Female,62,187521,29
12422,Female,27,28903,77
12423,Female,32,28193,62
12424,Male,89,162658,57
12425,Female,31,28198,94
12426,Male,64,69036,10
12427,Male,47,106734,36
12428,Female,21,153899,41
12429,Male,77,64101,56
12430,Male,29,87617,60
12431,Female,24,32924,2
12432,Female,22,184163,31
12433,Female,80,22208,23
12434,Male,51,125051,60
12435,Male,55,27862,47
12436,Male,77,182459,5
12437,Male,56,36467,44
12438,Female,76,191545,2
12439,Female,48,164216,3
12440,Female,62,73734,85
12441,Male,52,140230,11
12442,Male,50,59861,21
12443,Female,57,196607,63
12444,Male,36,84987,41
12445,Male,86,138672,47
12446,Male,40,86635,74
12447,Female,33,118081,60
12448,Male,21,87480,100
12449,Female,90,37561,44
12450,Female,44,155044,20
12451,Female,86,81116,55
12452,Male,29,113242,81
12453,Male,82,178870,69
12454,Female,21,22713,52
12455,Male,29,162720,92
12456,Female,64,75720,86
12457,Male,43,160786,17
12458,Female,46,20527,24
12459,Female,61,140354,80
12460,Male,57,106185,23
12461,Female,89,181939,45
12462,Male,22,85553,85
12463,Female,19,20555,93
12464,Male,88,115414,37
12465,Male,64,157737,89
12466,Female,51,109729,83
12467,Female,34,48192,66
12468,Male,43,191013,14
12469,Female,67,155873,30
12470,Female,80,147705,56
12471,Female,69,154513,35
12472,Male,90,130686,77
12473,Male,41,177738,35
12474,Female,85,106847,97
12475,Female,18,79868,94
12476,Male,64,192580,17
12477,Female,39,78559,40
12478,Female,77,34568,15
12479,Female,74,114781,64
12480,Male,35,185752,61
12481,Male,55,98180,57
12482,Female,89,132115,81
12483,Female,69,78191,28
12484,Female,37,63892,38
12485,Female,87,199300,37
12486,Male,51,96804,49
12487,Female,49,53216,28
12488,Male,31,199729,20
12489,Female,86,77221,46
12490,Female,51,149540,84
12491,Female,68,197182,18
12492,Female,30,149817,5
12493,Male,43,132315,27
12494,Female,39,78210,76
12495,Female,31,106391,95
12496,Female,57,20835,14
12497,Male,44,135820,7
12498,Female,23,139110,52
12499,Male,37,95774,45
12500,Male,67,36267,41
12501,Female,65,174520,2
12502,Female,53,142647,50
12503,Female,74,187521,54
12504,Female,67,25870,68
12505,Male,69,126291,93
12506,Female,34,177706,54
12507,Male,23,23124,43
12508,Male,67,183872,100
12509,Female,80,167709,97
12510,Male,71,134279,90
12511,Female,59,30285,97
12512,Male,68,170287,68
12513,Male,38,50016,26
12514,Male,79,165979,67
12515,Male,23,58573,30
12516,Male,35,160058,44
12517,Female,68,172137,10
12518,Male,79,93517,57
12519,Female,85,47930,18
12520,Female,19,146135,53
12521,Male,22,34026,82
12522,Male,90,153055,41
12523,Male,25,147686,85
12524,Female,51,136743,35
12525,Female,84,141859,76
12526,Male,85,152072,53
12527,Male,29,154511,82
12528,Male,47,69024,19
12529,Male,66,172648,95
12530,Female,68,125638,42
12531,Male,53,186097,88
12532,Male,85,183336,12
12533,Female,63,145150,65
12534,Female,20,164132,20
12535,Male,31,29654,33
12536,Female,55,155601,10
12537,Male,55,48015,6
12538,Female,38,21575,8
12539,Male,21,92526,52
12540,Female,53,85400,27
12541,Male,68,60176,35
12542,Male,56,74040,33
12543,Female,39,86282,48
12544,Male,77,112655,47
12545,Male,33,65889,55
12546,Female,21,111575,69
12547,Male,75,134254,35
12548,Female,18,104553,9
12549,Male,63,76538,63
12550,Female,75,79525,48
12551,Male,28,47049,82
12552,Male,67,57438,72
12553,Female,29,106300,13
12554,Female,28,175915,37
12555,Male,59,165181,93
12556,Male,56,63791,100
12557,Female,44,105972,42
12558,Male,80,157579,53
12559,Male,73,40113,60
12560,Male,61,173140,48
12561,Female,67,66988,30
12562,Female,55,153016,12
12563,Male,35,56107,9
12564,Male,48,189897,67
12565,Female,32,167523,80
12566,Male,27,78852,27
12567,Female,61,78244,18
12568,Female,38,138094,78
12569,Male,38,48139,9
12570,Male,45,184820,25
12571,Male,86,105434,79
12572,Male,43,162849,27
12573,Female,58,55581,98
12574,Male,90,184327,45
12575,Male,81,143062,59
12576,Male,74,179901,2
12577,Male,76,103654,46
12578,Male,39,45127,52
12579,Male,48,109219,80
12580,Female,70,149397,95
12581,Male,31,45674,39
12582,Female,30,186548,34
12583,Female,43,63358,63
12584,Male,58,102502,26
12585,Male,80,149909,39
12586,Male,58,27531,27
12587,Female,81,194224,32
12588,Male,40,85916,30
12589,Female,88,56904,24
12590,Male,46,191167,8
12591,Male,74,195751,74
12592,Male,24,65474,56
12593,Male,56,31978,2
12594,Female,44,175701,55
12595,Female,85,196247,45
12596,Male,59,148245,19
12597,Female,38,94293,39
12598,Male,54,199383,90
12599,Female,70,54607,11
12600,Female,29,92943,29
12601,Male,21,120745,49
12602,Male,52,115977,98
12603,Female,30,197272,74
12604,Female,82,29188,5
12605,Female,34,35433,65
12606,Female,62,58397,73
12607,Female,41,101703,67
12608,Female,72,110215,18
12609,Male,44,140900,66
12610,Male,42,52437,38
12611,Male,90,128202,31
12612,Female,50,59551,13
12613,Male,73,41806,34
12614,Female,55,89589,92
12615,Male,44,127458,58
12616,Female,21,160392,29
12617,Male,43,189198,39
12618,Female,59,27891,63
12619,Male,67,164859,6
12620,Male,50,56589,94
12621,Female,32,132712,22
12622,Male,89,127686,40
12623,Male,74,22754,87
12624,Female,82,134981,11
12625,Male,78,48066,47
12626,Male,21,82203,90
12627,Female,21,38966,27
12628,Female,87,23954,41
12629,Male,54,88374,75
12630,Female,77,92411,72
12631,Female,61,137007,50
12632,Female,60,48751,15
12633,Female,49,104502,50
12634,Female,21,130408,51
12635,Male,18,58623,38
12636,Female,82,40780,89
12637,Male,88,196278,70
12638,Male,47,88768,45
12639,Male,63,171178,25
12640,Male,53,148183,64
12641,Female,38,85774,88
12642,Female,47,108998,61
12643,Female,35,65093,29
12644,Male,55,100382,79
12645,Male,19,198622,84
12646,Male,48,45834,94
12647,Female,22,198029,15
12648,Female,72,32456,92
12649,Female,88,198014,53
12650,Male,84,49208,39
12651,Female,41,113791,37
12652,Male,29,195809,100
12653,Male,29,148335,75
12654,Male,70,119274,90
12655,Male,53,163211,93
12656,Male,38,137828,89
12657,Female,39,111840,53
12658,Male,65,108533,68
12659,Male,74,154639,85
12660,Male,56,169964,31
12661,Female,54,145794,6
12662,Male,36,169357,55
12663,Male,67,78794,88
12664,Female,84,155911,79
12665,Female,65,55399,34
12666,Male,65,106033,41
12667,Female,48,195116,45
12668,Female,45,80735,99
12669,Female,27,71437,54
12670,Female,80,61366,37
12671,Male,79,91217,31
12672,Male,55,115332,84
12673,Male,65,145847,25
12674,Female,52,187953,91
12675,Female,64,172407,23
12676,Male,25,100086,92
12677,Male,86,54559,39
12678,Male,22,33519,15
12679,Male,53,167819,39
12680,Male,76,175690,64
12681,Male,58,73212,7
12682,Male,41,96488,28
12683,Female,26,166096,91
12684,Male,42,68066,8
12685,Male,40,81257,89
12686,Male,71,25160,23
12687,Male,20,59873,35
12688,Female,43,107152,87
12689,Male,65,20120,74
12690,Female,79,92383,3
12691,Female,82,146389,51
12692,Male,30,154230,7
12693,Male,71,93723,78
12694,Female,84,107977,62
12695,Female,69,191054,66
12696,Male,87,85566,73
12697,Male,82,185192,51
12698,Female,85,93530,88
12699,Male,34,28450,71
12700,Male,60,172578,37
12701,Female,33,148714,40
12702,Male,52,36208,66
12703,Male,80,84579,100
12704,Male,20,100101,17
12705,Female,46,57180,100
12706,Female,47,58375,2
12707,Male,68,37683,67
12708,Female,31,195224,68
12709,Male,70,70959,28
12710,Male,57,174937,19
12711,Male,58,194216,46
12712,Male,43,29270,32
12713,Female,65,89226,94
12714,Male,30,184110,20
12715,Female,57,128123,39
12716,Male,48,40442,62
12717,Male,66,100407,95
12718,Female,40,38706,14
12719,Male,59,39005,49
12720,Female,47,74801,73
12721,Female,39,36278,31
12722,Male,55,131788,41
12723,Female,67,164995,85
12724,Female,20,98234,92
12725,Male,85,160982,9
12726,Male,85,119504,93
12727,Female,51,158503,19
12728,Female,59,199676,8
12729,Female,60,47386,96
12730,Female,79,180954,81
12731,Female,38,87684,94
12732,Male,42,154658,100
12733,Male,70,81008,61
12734,Female,31,146365,46
12735,Female,54,191253,97
12736,Female,34,147026,28
12737,Male,53,104716,97
12738,Female,45,79135,21
12739,Male,58,59007,93
12740,Male,61,195654,100
12741,Male,64,66799,82
12742,Female,53,85875,72
12743,Female,32,172748,58
12744,Male,25,132829,82
12745,Female,57,140911,93
12746,Male,77,78315,62
12747,Male,90,187367,41
12748,Female,67,165651,32
12749,Male,27,85295,48
12750,Female,49,132875,36
12751,Male,63,31680,68
12752,Male,88,186807,18
12753,Female,77,45871,50
12754,Female,90,187945,74
12755,Male,46,109729,11
12756,Male,77,105023,6
12757,Male,52,22527,12
12758,Male,74,33209,19
12759,Female,65,36221,16
12760,Male,82,48697,20
12761,Female,38,129292,4
12762,Male,45,197134,52
12763,Female,53,129559,75
12764,Male,63,170941,40
12765,Male,23,159204,43
12766,Male,88,46895,80
12767,Female,38,96039,95
12768,Female,19,153512,87
12769,Female,44,177603,9
12770,Female,35,178655,67
12771,Male,42,62496,47
12772,Male,24,64625,14
12773,Female,44,179671,73
12774,Male,63,78319,7
12775,Female,40,116167,44
12776,Female,88,34483,20
12777,Female,47,119421,15
12778,Male,52,83755,88
12779,Female,68,189856,22
12780,Male,58,23591,92
12781,Male,20,154725,63
12782,Female,67,141615,5
12783,Male,59,47845,89
12784,Male,72,167612,42
12785,Male,26,116906,79
12786,Female,48,101258,46
12787,Female,87,66213,47
12788,Female,54,97881,47
12789,Male,26,176076,96
12790,Male,67,180936,17
12791,Female,66,67514,12
12792,Female,57,134247,32
12793,Male,35,73477,10
12794,Female,78,158739,87
12795,Female,60,198933,77
12796,Male,55,21537,79
12797,Female,86,189299,51
12798,Female,48,187198,10
12799,Female,58,36248,93
12800,Male,77,71727,64
12801,Male,53,94067,63
12802,Female,87,20187,83
12803,Male,25,92673,13
12804,Male,56,107991,30
12805,Male,36,140866,20
12806,Male,83,99989,97
12807,Male,22,68329,44
12808,Male,90,155270,74
12809,Male,33,136266,98
12810,Male,50,122109,39
12811,Female,47,101410,46
12812,Male,87,77060,47
12813,Male,63,63597,7
12814,Male,29,21407,24
12815,Female,37,24791,9
12816,Female,64,49075,56
12817,Female,27,173237,54
12818,Male,56,46616,49
12819,Male,72,42354,61
12820,Female,88,110765,16
12821,Male,20,193745,17
12822,Male,63,78884,43
12823,Female,35,194788,37
12824,Female,90,48145,72
12825,Female,31,33778,50
12826,Male,22,63057,85
12827,Male,42,148464,41
12828,Male,57,190498,73
12829,Male,84,166929,28
12830,Male,56,102458,20
12831,Female,57,55838,40
12832,Female,88,44462,93
12833,Female,19,30993,61
12834,Female,81,173762,95
12835,Female,79,30243,41
12836,Female,57,154298,3
12837,Male,20,72538,77
12838,Male,88,173138,14
12839,Male,44,195418,40
12840,Male,34,175894,2
12841,Female,47,34825,77
12842,Male,71,89787,100
12843,Male,79,104922,37
12844,Male,47,25457,25
12845,Female,27,105637,6
12846,Female,82,153983,30
12847,Male,36,136022,69
12848,Female,43,195150,51
12849,Male,73,89281,94
12850,Male,35,44922,60
12851,Female,29,147005,4
12852,Female,45,84455,22
12853,Male,87,150851,38
12854,Female,63,61998,88
12855,Female,58,66284,53
12856,Female,72,76374,22
12857,Female,51,88406,32
12858,Male,61,124697,80
12859,Female,47,172421,91
12860,Female,54,154482,3
12861,Female,72,45895,71
12862,Male,24,155661,68
12863,Female,21,43190,97
12864,Female,41,99386,14
12865,Male,90,113981,47
12866,Female,54,34276,44
12867,Male,87,161150,73
12868,Male,85,150936,49
12869,Female,61,31233,13
12870,Female,21,187388,73
12871,Male,30,41900,1
12872,Male,71,95092,54
12873,Male,29,181045,63
12874,Female,84,87419,28
12875,Female,30,113226,60
12876,Male,80,155393,96
12877,Male,25,51705,90
12878,Male,45,169528,42
12879,Female,59,44251,40
12880,Male,78,158932,76
12881,Male,71,69372,39
12882,Male,76,25186,68
12883,Female,75,140039,82
12884,Female,58,20714,50
12885,Female,77,21604,74
12886,Male,37,84753,49
12887,Male,27,179831,93
